Ethylene dichloride,soil,unspecified,kilogram,240a713e-d017-5791-a3bd-267bbb038af4
Dichlorodifluoromethane,air,unspecified,kilogram,c0e8ec60-a5ae-432e-97a5-cf76b6247a00
Prallethrin,soil,agricultural,kilogram,7aa84b1b-e5ae-5325-bcb6-67a5aea2f0f7
Butocarboxim,soil,unspecified,kilogram,da4e61f3-11cb-50ff-841c-6fa4f10ade8e
Metaflumizone,soil,forestry,kilogram,8d8b7f06-13ea-544d-9f81-25cf0d4e7ca2
Bendiocarb,water,surface water,kilogram,0a336bbe-d9bb-546e-9dc7-29899d0ec7dc
Scandium,soil,forestry,kilogram,62c14aa1-ef5b-4bbc-8601-a5002e05f6e5
Cafenstrole,soil,agricultural,kilogram,29d749c5-f0ab-5f7e-9c6c-bbd565332248
"2,4,6-Trichlorophenol",air,non-urban air or from high stacks,kilogram,fa169021-c377-5a5e-ae28-bb52facab049
Isoproturon,water,surface water,kilogram,dc872975-def5-575c-a48d-cb04dc532fd3
Indaziflam,soil,forestry,kilogram,9170bbc8-76f5-507e-bf32-8b96a77e0d97
Chlordecone,air,non-urban air or from high stacks,kilogram,dfee6a2d-f7f9-5ea4-a587-73c36e1a551b
Dichlorprop,air,non-urban air or from high stacks,kilogram,834ffc71-e8a1-4b2d-b960-8a924c708954
Resmethrin,soil,agricultural,kilogram,c5d5e745-8e3a-5239-aa47-5351ef7c8dd8
"Occupation, inland waterbody, unspecified",natural resource,land,square meter-year,e5824519-f945-4b2c-a81b-677290021b8a
Acetaldehyde,air,unspecified,kilogram,e3e8f6a2-c45e-4685-9859-698b2eadaf5b
"Carbon monoxide, from soil or biomass stock",air,urban air close to ground,kilogram,51c58d09-0699-4d51-80b3-a1bb2b9313e4
Nonanoic acid,water,surface water,kilogram,4aac7d39-f20e-59b4-899d-e70deb4b1721
"Herbicides, unspecified",air,non-urban air or from high stacks,kilogram,1b144479-3284-4cf1-9b17-2590940e656a
Trifenmorph,soil,unspecified,kilogram,b9ab27a9-7ea6-5bd3-b19e-8901ded6748e
Fenpropathrin,soil,forestry,kilogram,4558553c-7919-5276-b014-e6bc6b7ee5d5
Norflurazon,soil,unspecified,kilogram,3ff887a3-992b-5608-b4a8-45221bad661b
Fluthiacet-methyl,water,surface water,kilogram,b188f0c0-35dd-538a-b969-1f7ff168876b
"Herbicides, unspecified",soil,unspecified,kilogram,efff7584-8b17-513a-a406-bc6a778fcf5a
Ammonium,water,ocean,kilogram,bc069d24-fbbd-4c05-8b6e-4089dc8249ae
Prosulfocarb,soil,agricultural,kilogram,b4f381ed-345e-48eb-b85a-c8b3f4730af1
Dioxabenzofos,soil,forestry,kilogram,39655fd1-ba4a-5da1-af4e-6b1ea8c73a92
Starane,soil,forestry,kilogram,ec08fff8-031f-5df3-8aa9-e3e71ec93aa0
Cumyluron,soil,forestry,kilogram,6739c713-ac96-5c60-b6d3-ebcf2bb69b5d
Chloranil,soil,forestry,kilogram,1715c3bf-c26a-5caf-ac09-48ccac0be421
Formetanate,soil,unspecified,kilogram,da48c421-5e83-58f2-b4b5-fda5cd3e3032
Ethanol,water,unspecified,kilogram,fdb29dc7-261d-4f8f-8e7d-c73899480bf8
Benfuracarb,soil,agricultural,kilogram,5d5dd43f-7b13-5fe8-a34f-2f9f4cd87b09
Ammonium acetate,water,unspecified,kilogram,4dd6170f-7f7f-5f18-bd75-5addc9490222
Mefenacet,soil,forestry,kilogram,bc8b6e64-b46d-59c2-a5e5-cd9c35ac49fd
Sulfuryl fluoride,soil,agricultural,kilogram,99a710e3-e472-5af3-b8fc-caa55da84f11
Thionazin,soil,forestry,kilogram,da40a5fc-5603-538f-917d-0457e4d3e440
Diazinon,soil,unspecified,kilogram,6a511797-edec-56ff-bd22-bae1ba13c90a
Phenanthrene,air,unspecified,kilogram,895fa803-ad56-4b1d-a37b-23a9135ce26a
Alkylbenzene (c10-c15),air,unspecified,kilogram,b2ff286d-8812-5440-a6d7-6e584f399b99
Thorium,air,urban air close to ground,kilogram,cb16ed3f-19b5-45c6-b504-b2be562d0002
Oxydemeton-methyl,air,unspecified,kilogram,e5868be6-97ba-570f-a314-02031be56c40
Acetic acid,air,"low population density, long-term",kilogram,e9acbffd-7211-42e2-9f3a-cd9556e21132
Metalaxyl-M,water,unspecified,kilogram,6fa7d3e3-5c34-5c42-ba00-8b6dd3b783c3
Sodium fluorosilicate,water,unspecified,kilogram,efe7319b-a370-51d5-af2c-028e2fb5ff2a
Sodium chlorate,soil,agricultural,kilogram,2d3e3019-d939-5c0c-b500-84bfc13253e9
"Transformation, to annual crop, non-irrigated",natural resource,land,square meter,e97b784a-ec09-4b1b-9f14-cc0ce9799c9e
Napropamide,water,unspecified,kilogram,526a5f29-c8ce-5364-a272-e87782579039
Sulfotep,water,surface water,kilogram,1047c607-ed0c-5758-a5c3-1c91e6f9e592
Beryllium II,soil,agricultural,kilogram,162b7095-c497-4b3c-a290-01ebe4bc9a08
2-Methoxyethylmercury chloride,air,unspecified,kilogram,3bef9a2d-ebf2-5b90-ab94-03b555dd160c
Chromium VI,air,unspecified,kilogram,81e17d9a-3e0b-414e-9b2e-eca7e5b3bd4a
Triallate,soil,agricultural,kilogram,e5fa0589-d03f-5179-bc91-5c4b69f79bac
Flamprop-m-isopropyl,water,surface water,kilogram,c30ef769-fb23-5c8d-b8c4-648be6a0acc2
Propaquizafop,air,unspecified,kilogram,53dd94e5-1175-5597-b83b-0751c0f7346e
Chloroform,water,ground-,kilogram,cbe3d924-dd94-4208-bdbc-9aed29bbc770
Pentachlorobenzene,water,unspecified,kilogram,b61b560b-4fbb-51f8-a9f9-8c05de27115f
Cyclohexane,water,"ground-, long-term",kilogram,fb96e4da-d810-45a0-8b8a-c8f7bb17df38
Quizalofop-ethyl,water,surface water,kilogram,59d4f89e-fc8e-5830-b454-912310c99c24
Fluazifop-P,water,unspecified,kilogram,1eb34885-a3e2-5e3c-aad6-768928b157a7
Thallium I,water,"ground-, long-term",kilogram,7e9baf19-8fa4-49c6-a3c2-2e875217e60b
Penthiopyrad,soil,agricultural,kilogram,88f2dddb-9a0e-5342-b021-4a66095072f5
Molybdenum-99,water,unspecified,kilo Becquerel,51961868-5152-47af-8e3c-45f31dae6519
Copper ion,water,ground-,kilogram,c3b659e5-35f1-408c-8cb5-b5f9b295c76e
"Actinides, radioactive, unspecified",water,ocean,kilo Becquerel,34550110-0552-46d2-b07d-6b9599892278
Benzal chloride,water,ground-,kilogram,529aa6a5-092a-4b55-8e09-c56393808b5c
Bromine,air,urban air close to ground,kilogram,77c46f0e-c8c0-4bc3-992c-2a9725d49f70
"Actinides, radioactive, unspecified",air,unspecified,kilo Becquerel,d3805249-4c8b-48fb-8843-a7765b8d1322
Desmedipham,water,surface water,kilogram,e2497d80-7c41-59ff-9cac-b1c9d6126080
Bispyribac-sodium,soil,forestry,kilogram,926d68a5-2dcc-5fa1-af7f-9511919dc7b4
Clomazone,air,non-urban air or from high stacks,kilogram,3b772c46-e907-5314-943d-5cebd1fd1684
Fluenetil,soil,forestry,kilogram,6d72d6ff-c6e1-50b5-8988-11ffc9810296
Radium-228,water,"ground-, long-term",kilo Becquerel,d4bb55d3-8165-466b-b502-d4b25fae104b
Phenyltin,water,ocean,kilogram,cff46201-bfb0-486c-8f70-277a413c58a1
Fluroxypyr,soil,unspecified,kilogram,29cd5e9b-fcc7-5d4a-b8c7-57fb492fa847
Methyl formate,water,"ground-, long-term",kilogram,01e16652-6f42-42f4-a23d-d10f166aaec9
Sodium chloride,natural resource,in ground,kilogram,0b9159dd-305d-4add-802f-f7b780ed0289
Phenoxy compounds,water,surface water,kilogram,d626c878-28b4-40f7-b59b-5fcc171f601a
Ammonium sulfamate,water,surface water,kilogram,01a0636e-f9c0-5a0e-a4a1-f750d2452a59
Aniline,air,non-urban air or from high stacks,kilogram,857e2a6a-7072-4d9d-8c0b-707fdc2bcbc0
Ferbam,water,unspecified,kilogram,b1ba1252-95c8-5277-9df6-23a4488ec9ce
Cycloxydim,water,unspecified,kilogram,d7e9c644-1b33-5414-a3ee-ead8bb580d3f
Sodium hydroxide,air,"low population density, long-term",kilogram,569d6913-cb05-4f39-8543-9f7c5cc845f8
Piperonyl sulfoxide,air,unspecified,kilogram,edec3aac-d4f7-5766-b72e-c67fd236df57
Beta-cyfluthrin,air,unspecified,kilogram,2984b0c9-d52d-5078-bac6-663465cb1f29
Hydrogen peroxide,water,"ground-, long-term",kilogram,67eab677-a799-4515-aba8-c470d2dba37d
Isoprocarb,soil,unspecified,kilogram,127abafd-6ed5-50b8-b9ed-9706e5077e31
Fenfuram,soil,agricultural,kilogram,856718a4-b0d0-50d1-8f3a-f40743a12151
Chlordimeform,soil,forestry,kilogram,e3d4ff1c-58b7-55d4-ace7-ddfa0186f622
Krypton-85m,air,unspecified,kilo Becquerel,421a7f1b-01a5-4160-bb7e-32fa8967d9b9
Mevinfos,air,unspecified,kilogram,6ab6ea7d-2c92-5360-8172-39141ce96740
Dithianon,water,unspecified,kilogram,2f8c6c97-f843-5238-85dc-5e855a926f6b
Clopyralid,air,non-urban air or from high stacks,kilogram,a81934c9-1e6f-4b56-b02d-b4ebcfed4f22
Pentachlorophenol,water,unspecified,kilogram,86a36e82-82d0-51cb-a563-6e3f7b5c1ae5
Cyflufenamid,water,unspecified,kilogram,c14b4ffc-08e9-5191-b16e-f67727db224a
Hexaconazole,soil,unspecified,kilogram,d45b7fa5-b2a0-59a1-8c84-13e3cc4afeac
Cloransulam-methyl,air,non-urban air or from high stacks,kilogram,5041394a-2d8f-4f9c-b399-a9f3a54ff235
Dioxabenzofos,air,non-urban air or from high stacks,kilogram,59bfe000-6ee4-58a0-8367-79ddd905b0b7
Radium-228,water,unspecified,kilo Becquerel,4ea9bb4f-e4ab-45d7-beb5-dc07fc1c685a
Pyriofenone,soil,agricultural,kilogram,654886d1-6872-5e41-bd6d-1d2c8a1e7f54
Siduron,soil,forestry,kilogram,853c51b9-6c57-5e03-abc0-add8817327e4
Bicarbonate,water,ocean,kilogram,8812d43d-8302-4adc-95da-8338976e56a6
Piperophos,air,unspecified,kilogram,7996b91d-4e74-5fa9-95d4-f0173514e06d
Fluopicolide,soil,forestry,kilogram,78e7a811-78d1-5614-993c-4c2ef4587e70
Aminopyralid,air,unspecified,kilogram,3e73a23d-10dd-5f2b-881e-244a6ab6a615
Tralkoxydim,soil,unspecified,kilogram,8fe3b576-67c9-5100-9d34-608a2677a936
Fosetyl-Al,water,unspecified,kilogram,da4c9dfd-f5a9-515d-8c42-71c38f8410e7
Chinomethionate,water,surface water,kilogram,bc1eb2fb-fc24-5da6-96c5-6cd70302277d
Tridiphane,soil,agricultural,kilogram,f06b6cf5-5768-5c6c-886c-8d52cae3251c
Allethrin,water,surface water,kilogram,0bde1500-4367-5e7e-a1fd-e83102ff4724
Chromium-51,water,"ground-, long-term",kilo Becquerel,0539c713-83e6-49d1-8738-1ba43e8bc2f8
Bromacil,water,surface water,kilogram,f3392af3-f7f2-51a7-99e5-1c52130319de
Aramite,soil,agricultural,kilogram,e73f2c8a-2836-5727-ae2f-87dfdf9a6c59
Butafenacil,soil,forestry,kilogram,a4656241-6c08-5dff-bed9-5ba2df5418bb
Terbufos,soil,agricultural,kilogram,15057e97-7b47-405e-8222-6ed5cf4e0087
Triadimefon,soil,unspecified,kilogram,f1ffd578-a36f-524d-89eb-02ade1b50242
Fenitrothion,water,unspecified,kilogram,fc3a4e02-ddf6-5fe0-89c8-d0839fbb740d
Flucarbazone sodium salt,air,non-urban air or from high stacks,kilogram,f335ef72-b08d-5464-a6eb-2508ffb543ca
Dazomet,air,non-urban air or from high stacks,kilogram,728d7788-f8ec-5eb6-868a-826255fc725b
Metam-sodium,soil,agricultural,kilogram,00acb9f0-1640-4f8c-89ef-d857e1428be0
Fentrazamide,soil,agricultural,kilogram,dbbf3cef-95d7-5415-a6e3-d1ebbdef8479
Xenon-135,air,urban air close to ground,kilo Becquerel,983e6e13-30a3-4771-b207-51d39ca7cd5a
Chlorimuron,water,unspecified,kilogram,1cdcfc3e-a79e-5e63-94b9-b4529152f4e0
Acetochlor,soil,forestry,kilogram,a2ac46f8-994c-5b2f-91fd-b6b90c10ac70
Isoxaflutole,water,unspecified,kilogram,364850cc-4699-50ea-b7eb-79eae2ec4e36
Trifluralin,soil,unspecified,kilogram,208c4248-54ea-5b49-97cb-0a24a7495a6d
Chlordane,water,surface water,kilogram,c3e40d04-a2a0-5ab7-9a86-a204b7a37ed2
Trichlorfon,water,unspecified,kilogram,18c1851c-c175-5cfc-9150-a7ec1c45cb94
Pebulate,water,unspecified,kilogram,7af3a812-aed9-5f18-86fe-57708fc7e6d4
Hymexazol,water,unspecified,kilogram,d8dd162b-a55e-5639-b6ca-7468b1b4ae2a
Barite,water,surface water,kilogram,e54cd899-0a5e-46b6-a43d-d555ac0af682
Cypermethrin,water,surface water,kilogram,30cecb7a-5d6e-5da8-84a5-89eacb2c1f67
Mefenpyr-diethyl,water,surface water,kilogram,8cab3f50-3a66-5abf-ba53-4d8e2f620a47
Phosfolan,soil,agricultural,kilogram,0a39232c-a61d-52ab-a278-e39db41ebf36
Potassium iodide,soil,unspecified,kilogram,2372bca7-f4ee-5f1e-a8e9-842c62cb949b
Fluchloralin,soil,agricultural,kilogram,1fafc54d-ec43-5f43-acc2-d126ecf12734
Omethoate,soil,unspecified,kilogram,a65b8d92-9856-54f4-9acd-5fb960324713
Chlorfenvinphos,soil,agricultural,kilogram,99fd89e9-829f-4998-9ac0-85da6442fd02
Antimony ion,soil,unspecified,kilogram,c49fb4cd-eed0-4438-9052-9612473cdbae
Aniline,air,"low population density, long-term",kilogram,cbad8aa1-0cfe-47c0-b7d5-7b58c433e601
Triazamate,soil,agricultural,kilogram,58db0688-dd63-5506-a03e-0345b9a9294b
Penflufen,water,ground-,kilogram,927600de-9e3c-5f65-9011-95e127a3c449
"Suspended solids, unspecified",water,unspecified,kilogram,693921ef-e02d-4072-add0-55aa4631b213
Lead II,water,surface water,kilogram,b3ebdcc3-c588-4997-95d2-9785b26b34e1
Mepanipyrim,soil,unspecified,kilogram,704dfdbd-5176-58b8-93f5-8824a76b90e2
Cymoxanil,soil,unspecified,kilogram,baa224bf-527f-5853-953b-54ceac9249a0
Protactinium-234,water,unspecified,kilo Becquerel,d68ebacc-8799-48f8-aab6-d366b851690b
"Carbon dioxide, non-fossil",air,non-urban air or from high stacks,kilogram,d6235194-e4e6-4548-bfa3-ac095131aef4
Sulfallate,soil,forestry,kilogram,b9e4fe9a-b1b4-59d0-853c-664512559c25
Metaldehyde,water,surface water,kilogram,186764a6-de6b-5b4b-863b-c19f7c34e077
Beflubutamid,air,non-urban air or from high stacks,kilogram,284d0703-ee2a-5dd0-a66e-ddf4a2bb3199
Pyridafol,air,non-urban air or from high stacks,kilogram,2ca89a94-d69e-5db3-b9e4-e1dd1fa0c3dd
Butocarboxim,air,unspecified,kilogram,63c7ed41-cfca-5933-835a-271b2e38b27a
"2,4-D",water,unspecified,kilogram,79ff1e04-f069-50ed-b082-e995f38324d7
Diethofencarb,water,unspecified,kilogram,60d7d202-5e9b-5d17-a48a-02df41b96548
Topramezone,soil,unspecified,kilogram,7803692b-3f8d-568a-a6c4-5fe610801b3d
Novaluron,air,non-urban air or from high stacks,kilogram,59fd481c-471d-58af-9361-a92b57073885
Quinclorac-dimethylammonium,air,unspecified,kilogram,fa17501d-a638-5d11-a65e-037b5362ec3f
Cyflufenamid,water,surface water,kilogram,09dbe3bd-3bb1-50b3-86c6-1eef6738a06e
Gadolinium,natural resource,in ground,kilogram,f55e2203-ef91-50bf-8f5a-119bb210522c
Allidochlor,water,unspecified,kilogram,8dd3bfb0-e989-5470-99db-203461cfa501
Diethylamine,water,unspecified,kilogram,7e241410-2dec-4320-baf0-cebc3b52e2ca
Sulfotep,air,non-urban air or from high stacks,kilogram,c028f3e0-2f87-5719-b1c7-3d070248b938
Benzoylprop-ethyl,water,unspecified,kilogram,2257e95c-c2c5-5169-8a12-8f28aef88705
Thimerosal,soil,agricultural,kilogram,572d1160-168d-5baa-875d-a287e4a643dc
Orthosulfamuron,soil,agricultural,kilogram,c6a0f497-6f8f-54fc-91ca-2b39ab90cd4f
Sulfoxaflor,water,unspecified,kilogram,c3493899-741e-5857-b55d-23545a6dfbb1
Cyclaniliprole,soil,forestry,kilogram,a79a25e6-c30f-51c2-a8f9-7076a768f49a
Cypermethrin,soil,agricultural,kilogram,e7f1df40-788a-4403-81ea-e5e9e84e32d7
Bioresmethrin,air,non-urban air or from high stacks,kilogram,06720839-dec1-56bb-b7a8-f64aa57eb1b3
"PAH, polycyclic aromatic hydrocarbons",water,ground-,kilogram,2cfcbe85-0dfd-4414-8683-ecc74392346c
Acrylonitrile,water,ground-,kilogram,ec9b8886-22ef-452b-9347-88dd1ab3a6a5
Bis(tributyltin) oxide,soil,agricultural,kilogram,45c3f688-387e-5e2f-92b0-dbcc3206e8de
Tridiphane,water,unspecified,kilogram,92713f24-9725-5510-b748-391cd2455211
"Transformation, from permanent crop, non-irrigated, extensive",natural resource,land,square meter,af41f691-3a3e-47a3-9e45-3b4d78469ae0
Polonium-210,air,urban air close to ground,kilo Becquerel,ab046420-da89-48e5-9e05-2a2b703eb2fe
Prohexadione calcium,soil,agricultural,kilogram,2e718246-b4f2-44e3-bcc5-2ce3496d2db6
Pymetrozine,water,unspecified,kilogram,df7d36a4-3d7b-5d35-8f2f-b63c0810603d
Lenacil,air,non-urban air or from high stacks,kilogram,2317d0e5-c868-50a5-a511-dbe8aa02fe55
Pyridate,soil,unspecified,kilogram,e79af14a-2fe7-5f2b-b2e5-9e158d21cfd2
Amitraz,soil,unspecified,kilogram,a41e6de6-efd6-5e5b-b0bd-bd9a3a711838
Hydrazine,water,ground-,kilogram,f50e961a-3089-437f-af3c-1099a8a3e1ed
Glufosinate,soil,unspecified,kilogram,8f9e5000-0dfd-51b3-84b7-2872df0223ec
Isoxaflutole,soil,agricultural,kilogram,90f7c1f9-e57e-4806-a154-5be9a6e1ac2e
Potassium soap,water,unspecified,kilogram,c20f48e4-af10-56bb-80ea-32374eba86ff
Rimsulfuron,water,surface water,kilogram,a3ca67e9-6231-55a0-9028-328aa7d5091f
Pyrite,natural resource,in ground,kilogram,c73e75dc-c02d-4192-ab43-faf29c119fae
Zinc-65,water,surface water,kilo Becquerel,6fb4d755-f17a-4d1e-a5ce-aad7829ef61f
Antimony-125,water,surface water,kilo Becquerel,01f511e2-7030-45f0-abb7-c24a4fae698b
Tributyltin compounds,water,"ground-, long-term",kilogram,ec758e92-f235-4372-85b6-40a212e6f86c
Dioxathion,air,unspecified,kilogram,f692c137-5b29-575a-b16e-25dcdddc9d9a
Uranium alpha,water,unspecified,kilo Becquerel,1cb0b78b-6fd5-4193-8144-d47478920ced
Biphenyl,soil,forestry,kilogram,14f84413-53b9-5477-b30c-89217abe3086
Desmedipham,soil,agricultural,kilogram,6b9bd023-b581-4dfe-8eca-069a4d646dfb
"Transformation, from urban, discontinuously built",natural resource,land,square meter,ba94eeb5-4b68-4848-a86e-71a9f3b70a4c
Cyprodinil,air,non-urban air or from high stacks,kilogram,e96403e1-c19b-5799-a045-f163ea9fe1b4
Cyhalothrin,soil,unspecified,kilogram,befd697e-549b-500d-b850-7defe00de897
Thifensulfuron,soil,unspecified,kilogram,64248180-bdca-5525-8850-4f7e87175f1a
Benazolin,water,unspecified,kilogram,7bfa91d0-0816-5968-a0dd-16a7492398a8
o-Xylene,air,urban air close to ground,kilogram,5a6eb27d-9157-46d5-be32-92bbd543ada9
Acenaphthene,air,non-urban air or from high stacks,kilogram,922a7ccf-3338-43ad-bd7e-77d51df051ab
Tebutam,water,unspecified,kilogram,68170a55-cb78-5aaf-95bb-cf01216cc6e7
Butatriene,air,unspecified,kilogram,185ad067-02f3-4e37-a2d0-43a8735d9f43
Maleic hydrazide,water,surface water,kilogram,0e08455b-c4e6-55f3-85b7-b82bc2b1ebfe
Prodiamine,air,unspecified,kilogram,d0a97713-5316-5049-86f7-70013e13914e
Phosphine,air,non-urban air or from high stacks,kilogram,ed975027-d31b-429b-ae6b-70b70df7bf5b
Butene,water,surface water,kilogram,6ce302db-96b8-4a21-9237-050ecde39aee
Propoxycarbazone-sodium (prop),air,unspecified,kilogram,0244a9a8-74cd-5fbe-8c84-235c5ac5a227
Copper,soil,forestry,kilogram,a24fcdab-2956-5a85-b239-2cfb8aa51756
Simetryn,soil,unspecified,kilogram,b1c708bc-8434-5cb8-bd92-178ffacd4b03
Tolclofos-methyl,water,surface water,kilogram,ec6d0b1f-94d1-507c-8d05-e34c1f99d0e2
"Transformation, to river, artificial",natural resource,land,square meter,090e9aa9-a9a9-4878-9634-3ad0ba7fbc91
Benzal chloride,air,unspecified,kilogram,a65f4744-f555-44cb-8534-aa5adc72d7a7
Novaluron,soil,unspecified,kilogram,329853b8-ba76-55d1-8a4d-e05b1b37ffe0
Urea,water,ground-,kilogram,ba401f02-e0d6-4629-804b-20e122115377
Pretilachlor,air,unspecified,kilogram,4d344317-20ea-571d-970e-c14c4fdf91ac
Tolclofos-methyl,air,non-urban air or from high stacks,kilogram,5b6e52da-ed4f-5f62-ab15-40df413c237f
Iprodione,air,unspecified,kilogram,8ac47805-c062-56a0-838f-32a01c8ada9d
Fenazaquin,soil,forestry,kilogram,1515e125-3c0b-5f0d-9451-37f3f883bd8f
Methoxyfenozide,soil,forestry,kilogram,8fc48d82-8a56-5088-80d4-4a50daf68546
Methiocarb,water,unspecified,kilogram,5c105961-ebe3-56c9-a738-cd8ed7012d44
Mandipropamid,water,unspecified,kilogram,3177707e-22f5-56dc-84d9-16b8cbe20ab9
Fenamiphos,water,surface water,kilogram,29bf6d27-db96-5572-b551-dbdfbd97b8e8
Trichloroethylene,air,non-urban air or from high stacks,kilogram,22698b26-ab11-43eb-a48f-3e46863555cc
Intermediate and low-level radioactive waste disposed,inventory indicator,waste,kilogram,5918ebf5-6a3c-4e54-927c-e51ba32df7d3
Prodiamine,soil,unspecified,kilogram,2ea1d3d8-c7a9-5c43-a59b-e3c24ad5db6a
Prometryn,soil,forestry,kilogram,2b0b3a32-d890-55b1-aaae-8f30144fa615
Tellurium-123m,water,ground-,kilo Becquerel,a4669a72-41dc-4874-9983-55e381c81e67
Bifenox,soil,unspecified,kilogram,ec9dda79-5cc5-50e1-a2c5-4560609b4abd
Chlordecone,water,unspecified,kilogram,0db5853c-d1da-5c23-a62a-cbbd76084ef5
Mercury II,soil,forestry,kilogram,c486d0f8-f2be-4c5e-b594-9fa5d6942f9e
Pyrithiobac sodium salt,air,unspecified,kilogram,e68b8556-3792-582c-9672-af22f094962f
Anthracene,water,ground-,kilogram,a93b1c8a-f6f3-4cfa-b83d-a655ff57ef6e
Dichlobenil,water,unspecified,kilogram,d7c58a7c-7ef0-58b7-9129-08a32979b6b5
Diuron,water,surface water,kilogram,ba11fbdb-01d8-5a22-b9ed-a7836c952033
Fluoride,water,surface water,kilogram,00d2fef1-e4d4-4a16-8e81-b8cc514e4c25
Leptophos,soil,agricultural,kilogram,06f4e1d6-f3fc-5e1e-adcc-7733a8b93d25
Ethylene dichloride,air,non-urban air or from high stacks,kilogram,89324b2f-1e73-4eb1-9716-96b9be0349ac
Dimethipin,air,unspecified,kilogram,181c1093-3979-531b-a680-ef28f22a89ac
Benoxacor,water,surface water,kilogram,83633bcf-26f4-571c-b607-ae4dedf4345a
Aminocarb,water,unspecified,kilogram,d5735010-ff40-5006-afab-846444b70b16
Tepraloxydim,water,unspecified,kilogram,f74448b6-7ba7-54b5-ad57-1da9d8af9e38
Acetaldehyde,water,"ground-, long-term",kilogram,5411a599-120a-4a1e-8916-85d43841da24
Procymidone,air,unspecified,kilogram,76525a94-3c97-5817-91db-8507308519cf
Kaolin,water,unspecified,kilogram,e167dcc3-74cf-561d-8639-178a7750b5af
Flupyrsulfuron-methyl,air,non-urban air or from high stacks,kilogram,3fd67b6a-46ca-540f-959a-108dd7f600f0
Difenoxuron,soil,forestry,kilogram,b38878e3-e409-56cc-bd2a-208912e4fedc
Profenofos,water,unspecified,kilogram,7fb9f7b1-74af-58a2-ada3-777ad3b2a2f8
Mirex,water,unspecified,kilogram,ca28afbe-614c-5684-b13a-34d27aab9632
Manganese-54,air,unspecified,kilo Becquerel,28955c40-9925-47d2-9770-dc18a4bba82a
Phenthoate,water,unspecified,kilogram,43d5dd12-9ba4-5230-9d83-6578023c0098
Technetium-99,water,ocean,kilo Becquerel,b358f425-ecda-41d2-ba94-e9f37d863c84
Glyphosate,air,non-urban air or from high stacks,kilogram,bd02a7ec-dcb5-4609-bc96-cc7a96601ce2
Triflumizole,soil,unspecified,kilogram,c2b90e5c-322b-505a-b3c0-758c0e61977a
Cloquintocet-mexyl,air,non-urban air or from high stacks,kilogram,f0291916-5714-485d-978a-0af7a9dc1000
"Transformation, to annual crop, irrigated, extensive",natural resource,land,square meter,a70f8014-0de5-477f-9f10-712b5c280b8e
Metolachlor,air,non-urban air or from high stacks,kilogram,b90c9726-20b9-4d44-b169-368273e9a3d4
Topramezone,soil,forestry,kilogram,cc3b8231-f40b-5c50-acb6-0ced4631eee7
Manganese-54,air,urban air close to ground,kilo Becquerel,d2643677-b96c-4aec-a687-b5b2d4ba9368
Acephate,water,unspecified,kilogram,1b10a3a6-1168-5609-8d98-ed3252861869
Cyanoacetic acid,air,non-urban air or from high stacks,kilogram,74ed605a-a4b7-4574-8a36-4638928b092d
6-benzyladenine,water,surface water,kilogram,9f32e8ec-a5ca-5fe9-8a80-e691910b3544
Titanium ion,air,non-urban air or from high stacks,kilogram,4a156a66-eb3e-4f87-90a2-ccd13bf942ff
2-Phenylphenol,soil,unspecified,kilogram,8340e667-ba0f-5269-9735-788b7d3f0c52
Benthiavalicarb,air,non-urban air or from high stacks,kilogram,7f145d32-3ea5-5274-9938-be6a28433aa1
Rotenone,soil,forestry,kilogram,2d67b7e4-112f-5939-be8e-3e59c3ba41e6
Cerium-141,air,urban air close to ground,kilo Becquerel,d287d8b2-c666-47c1-9f06-70859a070120
Beta-endosulfan,water,unspecified,kilogram,9c426aaa-f6fa-5a91-b93c-3d920c5ef63d
Pymetrozine,soil,forestry,kilogram,9d8d3d4a-ff03-52eb-acfa-1c2490b0c8d7
Phosphamidon,soil,agricultural,kilogram,866cc10d-e2c9-5f43-8107-fc6e8b843c57
Foramsulfuron,soil,agricultural,kilogram,b11d2f9f-1fee-49ca-aef6-de238b8f98c9
Lactic acid,water,ocean,kilogram,2d97af62-5de1-4105-8e35-23604c1e9a3e
Tritium,water,surface water,kilo Becquerel,134ec0d7-3701-473c-a1a1-1982fd48ef4d
Clodinafop-propargyl,soil,forestry,kilogram,ad35d595-b239-52f1-a5fa-f190f1e4457d
Dodecanol,water,surface water,kilogram,31dbf521-4c6c-510b-b036-679d9cfd01bb
Chlorothalonil,water,unspecified,kilogram,98388b27-1670-534a-b31d-058ea72a91c4
Chloroacetic acid,water,ocean,kilogram,8b9be7e6-c6c3-42d2-a92d-24e584b23ea7
Copper ion,soil,unspecified,kilogram,44d3e792-7c9e-48ab-9de9-acfa2e097f26
"p,p'-DDD",water,surface water,kilogram,e1431fbd-07e3-5260-b077-9e9ccd34a030
Atrazine,air,unspecified,kilogram,72b45f48-64b0-533d-97a2-65af1d917fd7
Cupric hydroxide,air,unspecified,kilogram,f8d4fdfe-f573-5141-9d5f-b60cbcbd3706
"Transformation, to dump site, slag compartment",natural resource,land,square meter,d73b27a2-81bd-4264-baa5-ce4aca3545be
Paraffins,air,"low population density, long-term",kilogram,e94f4bf3-3e8a-4aa1-a9c9-799218337fc6
Naled,water,unspecified,kilogram,0132e733-2871-58fb-ad48-c1b12e44d917
