Units,scenario,region,LandLeaf,Year,value
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,UnmanagedPasture,2085,46.89810843
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,UnmanagedPasture,2090,46.66501297
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,UnmanagedPasture,2095,46.828871649999996
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,UnmanagedPasture,2100,47.28262649
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,UnmanagedSoftwood_Forest,1975,0.0
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,UnmanagedSoftwood_Forest,1990,0.24241278
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,UnmanagedSoftwood_Forest,2005,0.0
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,UnmanagedSoftwood_Forest,2010,0.11207687900000002
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,UnmanagedSoftwood_Forest,2015,0.0
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,UnmanagedSoftwood_Forest,2021,0.0
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,UnmanagedSoftwood_Forest,2025,0.0
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,UnmanagedSoftwood_Forest,2030,0.0
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,UnmanagedSoftwood_Forest,2035,0.0
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,UnmanagedSoftwood_Forest,2040,0.0
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,UnmanagedSoftwood_Forest,2045,0.0
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,UnmanagedSoftwood_Forest,2050,0.0
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,UnmanagedSoftwood_Forest,2055,0.0
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,UnmanagedSoftwood_Forest,2060,0.0
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,UnmanagedSoftwood_Forest,2065,0.0
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,UnmanagedSoftwood_Forest,2070,0.0
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,UnmanagedSoftwood_Forest,2075,0.0
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,UnmanagedSoftwood_Forest,2080,0.0
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,UnmanagedSoftwood_Forest,2085,0.0
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,UnmanagedSoftwood_Forest,2090,0.0
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,UnmanagedSoftwood_Forest,2095,0.0
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,UnmanagedSoftwood_Forest,2100,0.0
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,UrbanLand,1975,10.3432108
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,UrbanLand,1990,13.0465248
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,UrbanLand,2005,13.3899548
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,UrbanLand,2010,13.5774748
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,UrbanLand,2015,14.1534548
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,UrbanLand,2021,14.2684948
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,UrbanLand,2025,14.2684948
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,UrbanLand,2030,14.2684948
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,UrbanLand,2035,14.2684948
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,UrbanLand,2040,14.2684948
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,UrbanLand,2045,14.2684948
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,UrbanLand,2050,14.2684948
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,UrbanLand,2055,14.2684948
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,UrbanLand,2060,14.2684948
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,UrbanLand,2065,14.2684948
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,UrbanLand,2070,14.2684948
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,UrbanLand,2075,14.2684948
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,UrbanLand,2080,14.2684948
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,UrbanLand,2085,14.2684948
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,UrbanLand,2090,14.2684948
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,UrbanLand,2095,14.2684948
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,UrbanLand,2100,14.2684948
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,Vegetables,1975,10.8384591554
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,Vegetables,1990,9.9033165554
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,Vegetables,2005,7.643684755200001
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,Vegetables,2010,6.6005185552
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,Vegetables,2015,6.0041249574
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,Vegetables,2021,4.2070899375998
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,Vegetables,2025,4.0614396955882
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,Vegetables,2030,3.855866714793
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,Vegetables,2035,3.6552958632123
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,Vegetables,2040,3.4630681994369
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,Vegetables,2045,3.276746845018
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,Vegetables,2050,3.1049210029348
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,Vegetables,2055,3.079972632379
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,Vegetables,2060,3.050017922143
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,Vegetables,2065,3.0150046313949
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,Vegetables,2070,2.9811143872726
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,Vegetables,2075,2.9462255704547
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,Vegetables,2080,2.9141060366677
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,Vegetables,2085,2.8888069173286
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,Vegetables,2090,2.8657948539177003
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,Vegetables,2095,2.8467398288321
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,Vegetables,2100,2.8266201535824003
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,Wheat,1975,80.73995737996
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,Wheat,1990,82.71278057996
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,Wheat,2005,82.91125495996
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,Wheat,2010,84.05001057996
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,Wheat,2015,86.24077177998001
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,Wheat,2021,86.49367277996001
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,Wheat,2025,86.31356776522
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,Wheat,2030,85.14676774139
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,Wheat,2035,83.80864729661
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,Wheat,2040,82.7129435402
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,Wheat,2045,80.96044576802
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,Wheat,2050,78.30685307166
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,Wheat,2055,76.61540472904
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,Wheat,2060,75.19543213880999
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,Wheat,2065,74.12464499716
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,Wheat,2070,73.51490420693
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,Wheat,2075,72.67627272493
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,Wheat,2080,71.46333345737
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,Wheat,2085,71.33868572942
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,Wheat,2090,70.98941971914
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,Wheat,2095,70.77395601941
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,Wheat,2100,70.69036673303
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,biomassGrass,1975,0.0
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,biomassGrass,1990,0.0
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,biomassGrass,2005,0.0
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,biomassGrass,2010,0.0
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,biomassGrass,2015,0.0
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,biomassGrass,2021,0.0
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,biomassGrass,2025,0.19804677931709
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,biomassGrass,2030,0.3448907206717
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,biomassGrass,2035,0.4916786561684
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,biomassGrass,2040,0.741985614215
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,biomassGrass,2045,1.1530427092829
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,biomassGrass,2050,2.1354931280086
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,biomassGrass,2055,3.544343899118
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,biomassGrass,2060,4.535097358794
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,biomassGrass,2065,4.827228886854
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,biomassGrass,2070,5.038729266332
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,biomassGrass,2075,5.182292217321
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,biomassGrass,2080,5.4903073348822
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,biomassGrass,2085,5.5118358536751
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,biomassGrass,2090,5.4371718790703
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,biomassGrass,2095,5.2967157531639
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,biomassGrass,2100,5.1440744675641
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,biomassTree,1975,0.0
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,biomassTree,1990,0.0
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,biomassTree,2005,0.0
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,biomassTree,2010,0.0
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,biomassTree,2015,0.0
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,biomassTree,2021,0.0
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,biomassTree,2025,5.727460370785
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,biomassTree,2030,11.028623449334999
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,biomassTree,2035,16.08553966224
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,biomassTree,2040,22.43180181563
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,biomassTree,2045,30.16755763567
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,biomassTree,2050,43.16800602974
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,biomassTree,2055,54.48760143761
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,biomassTree,2060,60.24564907851
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,biomassTree,2065,60.292669062659996
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,biomassTree,2070,60.858848478329996
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,biomassTree,2075,60.7005809027
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,biomassTree,2080,61.680772919599995
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,biomassTree,2085,62.4170803486
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,biomassTree,2090,62.42997078771
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,biomassTree,2095,61.96535137299
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,biomassTree,2100,61.30697235348
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,CornC4,1975,37.3472577144
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,CornC4,1990,34.725843333
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,CornC4,2005,36.4069847708
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,CornC4,2010,34.0333019722
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,CornC4,2015,30.9999825122
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,CornC4,2021,28.3922908774
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,CornC4,2025,28.0828553992
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,CornC4,2030,27.889639366
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,CornC4,2035,27.2738254606
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,CornC4,2040,26.8491622266
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,CornC4,2045,26.3899017207
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,CornC4,2050,26.6929304167
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,CornC4,2055,27.7779838747
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,CornC4,2060,28.5884275708
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,CornC4,2065,28.8641864439
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,CornC4,2070,29.1639565475
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,CornC4,2075,29.1226648731
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,CornC4,2080,29.7667165425
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,CornC4,2085,31.2796027958
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,CornC4,2090,32.5946138959
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,CornC4,2095,33.460411694099996
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,CornC4,2100,33.8959305466
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,FiberCrop,1975,2.4947869473999997
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,FiberCrop,1990,3.1355479162
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,FiberCrop,2005,3.5865073277999997
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,FiberCrop,2010,3.0666537045999998
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,FiberCrop,2015,3.263238603
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,FiberCrop,2021,3.7955239464000003
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,FiberCrop,2025,3.7288412949
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,FiberCrop,2030,3.7526416398
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,FiberCrop,2035,3.7489073982
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,FiberCrop,2040,3.7308225347
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,FiberCrop,2045,3.711817799
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,FiberCrop,2050,3.6881189219
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,FiberCrop,2055,3.726107023
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,FiberCrop,2060,3.7695144549
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,FiberCrop,2065,3.8057903252
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,FiberCrop,2070,3.838055859
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,FiberCrop,2075,3.8589885143
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,FiberCrop,2080,3.8711949669
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,FiberCrop,2085,3.8865692657
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,FiberCrop,2090,3.889345679
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,FiberCrop,2095,3.8912838693
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,FiberCrop,2100,3.8925071486
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,FodderGrass,1975,24.28496385952
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,FodderGrass,1990,45.60040970722
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,FodderGrass,2005,91.5821196714
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,FodderGrass,2010,101.1126393912
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,FodderGrass,2015,102.1336715284
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,FodderGrass,2021,102.2528171908
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,FodderGrass,2025,101.9602686554
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,FodderGrass,2030,101.3887744881
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,FodderGrass,2035,100.8241544076
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,FodderGrass,2040,100.16850861998999
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,FodderGrass,2045,99.45632141864
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,FodderGrass,2050,98.59379725569
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,FodderGrass,2055,99.6190783586
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,FodderGrass,2060,100.55261122204
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,FodderGrass,2065,101.49909496813001
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,FodderGrass,2070,102.56281902102
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,FodderGrass,2075,103.64254226671
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,FodderGrass,2080,104.65890444978
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,FodderGrass,2085,105.68036473367
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,FodderGrass,2090,106.54840144472
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,FodderGrass,2095,107.26605051111
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,FodderGrass,2100,107.79201790788
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,FodderHerb,1975,32.52835156648
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,FodderHerb,1990,65.68214485726
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,FodderHerb,2005,53.315163519660004
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,FodderHerb,2010,53.10808912198
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,FodderHerb,2015,50.41355628168
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,FodderHerb,2021,50.937700884
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,FodderHerb,2025,52.24947433378
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,FodderHerb,2030,54.00545650869
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,FodderHerb,2035,56.08742846245
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,FodderHerb,2040,57.51160881708
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,FodderHerb,2045,58.50777337259
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,FodderHerb,2050,58.7804461818
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,FodderHerb,2055,60.23975954339
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,FodderHerb,2060,61.67753076373
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,FodderHerb,2065,63.11872448692
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,FodderHerb,2070,64.51319641934
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,FodderHerb,2075,65.74935175568
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,FodderHerb,2080,66.7389736599
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,FodderHerb,2085,67.71429049901
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,FodderHerb,2090,68.56200674041
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,FodderHerb,2095,69.17443922933
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,FodderHerb,2100,69.47673436214001
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,FodderHerbC4,1975,27.2910795918
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,FodderHerbC4,1990,36.8471469752
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,FodderHerbC4,2005,36.248608555000004
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,FodderHerbC4,2010,41.9169307746
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,FodderHerbC4,2015,43.3001017338
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,FodderHerbC4,2021,43.9044058744
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,FodderHerbC4,2025,47.5497473061
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,FodderHerbC4,2030,52.3861065733
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,FodderHerbC4,2035,55.5416955198
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,FodderHerbC4,2040,58.2348650958
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,FodderHerbC4,2045,60.606032455
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,FodderHerbC4,2050,62.2241714274
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,FodderHerbC4,2055,64.02637893800001
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,FodderHerbC4,2060,65.8310370142
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,FodderHerbC4,2065,67.6581176141
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,FodderHerbC4,2070,69.3676068569
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,FodderHerbC4,2075,70.9088299496
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,FodderHerbC4,2080,72.1779124413
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,FodderHerbC4,2085,73.2029371955
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-15,FodderHerbC4,2090,74.0835642206
